  N levels =   24          CBMF=    19.810     SST=    8.33 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.275       3.530666     0.048    0.00       0.937
    950.0     1.189       3.352150     0.051    0.00       1.319
    900.0    -2.560       2.516434     0.053    0.00       1.373
    850.0    -6.033       1.725354     0.056    0.00       1.482
    800.0    -9.584       1.125369     0.057    0.00       1.606
    750.0   -13.298       0.677034     0.059    0.00       1.579
    700.0   -17.268       0.340880     0.060    0.00       1.442
    650.0   -21.552       0.172601     0.061    0.00       1.262
    600.0   -26.394       0.092810     0.063    0.00       1.040
    550.0   -31.780       0.046606     0.066    0.00       0.783
    500.0   -37.859       0.033519     0.069    0.00       0.640
    450.0   -44.587       0.027783     0.073    0.00       0.628
    400.0   -51.883       0.018116     0.077    0.00       0.469
    350.0   -59.965       0.013150     0.085    0.00       0.418
    300.0   -68.935       0.006479     0.096    0.00       0.139
    250.0   -74.109       0.003481     0.117    0.00       0.043
    200.0   -72.877       0.001000     0.153    0.00      -0.001
    150.0   -73.942       0.001000     0.202    0.00       0.004
    100.0   -73.057       0.001000     0.405    0.00      -0.001
     80.0   -70.478       0.001000     0.755    0.00      -0.013
     60.0   -64.013       0.001000     2.042    0.00      -0.046
     40.0   -55.356       0.001000     5.238    0.00      -0.089
     30.0   -48.897       0.001000     8.440    0.00      -0.122
     25.0   -37.476       0.001000    10.124    0.00      -0.178
