 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.275                  3.531                  0.632              
   950.000                  1.189                  3.352                  0.799              
   900.000                 -2.560                  2.516                  0.754              
   850.000                 -6.033                  1.725                  0.671              
   800.000                 -9.584                  1.125                  0.554              
   750.000                -13.298                  0.677                  0.408              
   700.000                -17.268                  0.341                  0.296              
   650.000                -21.552                  0.173                  0.234              
   600.000                -26.394                  0.093                  0.206              
   550.000                -31.780                  0.047                  0.202              
   500.000                -37.859                  0.034                  0.250              
   450.000                -44.587                  0.028                  0.416              
   400.000                -51.883                  0.018                  0.726              
   350.000                -59.965                  0.013                  0.808              
   300.000                -68.935                  0.006                  0.999              
   250.000                -74.109                  0.003                  0.998              
   200.000                -72.877                  0.001                  0.187              
   150.000                -73.942                  0.001                  0.169              
   100.000                -73.057                  0.001                  0.105              
    80.000                -70.478                  0.001                  0.063              
    60.000                -64.013                  0.001                  0.022              
    40.000                -55.356                  0.001                  0.006              
    30.000                -48.897                  0.001                  0.002              
    25.000                -37.476                  0.001                  0.001              
