 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.763                  3.402                  0.655              
   950.000                  0.680                  3.228                  0.826              
   900.000                 -3.096                  2.410                  0.743              
   850.000                 -6.606                  1.653                  0.677              
   800.000                -10.198                  1.062                  0.566              
   750.000                -13.907                  0.573                  0.424              
   700.000                -17.800                  0.294                  0.315              
   650.000                -22.197                  0.152                  0.249              
   600.000                -27.025                  0.070                  0.215              
   550.000                -32.399                  0.034                  0.212              
   500.000                -38.467                  0.025                  0.263              
   450.000                -45.154                  0.022                  0.433              
   400.000                -52.429                  0.016                  0.684              
   350.000                -60.503                  0.013                  0.814              
   300.000                -69.465                  0.006                  1.030              
   250.000                -74.116                  0.003                  1.001              
   200.000                -72.151                  0.001                  0.163              
   150.000                -72.714                  0.001                  0.130              
   100.000                -71.132                  0.001                  0.079              
    80.000                -67.839                  0.001                  0.045              
    60.000                -60.210                  0.001                  0.014              
    40.000                -50.119                  0.001                  0.004              
    30.000                -42.102                  0.001                  0.001              
    25.000                -26.174                  0.001                  0.000              
