  N levels =   24          CBMF=    20.209     SST=    9.17 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.226       3.847663     0.048    0.00       1.026
    950.0     2.135       3.669405     0.051    0.00       1.339
    900.0    -1.624       2.849274     0.053    0.00       1.374
    850.0    -5.174       2.023949     0.056    0.00       1.458
    800.0    -8.700       1.210448     0.057    0.00       1.591
    750.0   -12.145       0.574841     0.059    0.00       1.573
    700.0   -15.960       0.260101     0.060    0.00       1.436
    650.0   -20.199       0.133339     0.061    0.00       1.274
    600.0   -24.960       0.080109     0.063    0.00       1.073
    550.0   -30.288       0.037539     0.066    0.00       0.863
    500.0   -36.240       0.025907     0.069    0.00       0.748
    450.0   -42.899       0.040480     0.073    0.00       0.738
    400.0   -50.306       0.059893     0.077    0.00       0.588
    350.0   -58.539       0.018904     0.085    0.00       0.492
    300.0   -67.522       0.007816     0.096    0.00       0.242
    250.0   -73.841       0.003632     0.117    0.00       0.076
    200.0   -72.245       0.001000     0.153    0.00       0.013
    150.0   -73.337       0.001000     0.202    0.00       0.001
    100.0   -72.627       0.001000     0.405    0.00      -0.003
     80.0   -70.125       0.001000     0.755    0.00      -0.020
     60.0   -63.680       0.001000     2.042    0.00      -0.063
     40.0   -55.074       0.001000     5.238    0.00      -0.121
     30.0   -48.707       0.001000     8.440    0.00      -0.163
     25.0   -37.524       0.001000    10.124    0.00      -0.237
