  N levels =   24          CBMF=    16.879     SST=   11.09 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.102       4.458380     0.048    0.00       1.707
    950.0     4.007       4.298470     0.051    0.00       1.471
    900.0     0.543       3.207278     0.053    0.00       1.705
    850.0    -3.060       2.422621     0.056    0.00       1.606
    800.0    -6.501       1.607695     0.057    0.00       1.662
    750.0   -10.032       0.923148     0.059    0.00       1.669
    700.0   -13.767       0.482471     0.060    0.00       1.650
    650.0   -18.011       0.251268     0.061    0.00       1.601
    600.0   -22.768       0.130513     0.063    0.00       1.532
    550.0   -28.078       0.070087     0.066    0.00       1.465
    500.0   -33.971       0.040513     0.069    0.00       1.479
    450.0   -40.508       0.026816     0.073    0.00       1.567
    400.0   -47.801       0.019810     0.077    0.00       1.569
    350.0   -55.969       0.016745     0.085    0.00       1.524
    300.0   -65.090       0.010891     0.096    0.00       1.346
    250.0   -72.696       0.004337     0.117    0.00       1.079
    200.0   -69.315       0.001000     0.153    0.00       0.736
    150.0   -69.536       0.001000     0.202    0.00       0.413
    100.0   -68.163       0.001000     0.405    0.00       0.061
     80.0   -65.211       0.001000     0.755    0.00      -0.027
     60.0   -58.116       0.001000     2.042    0.00      -0.050
     40.0   -48.598       0.001000     5.238    0.00      -0.082
     30.0   -41.152       0.001000     8.440    0.00      -0.107
     25.0   -26.422       0.001000    10.124    0.00      -0.155
