  N levels =   24          CBMF=    21.590     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.964       2.984041     0.048    0.00       0.904
    950.0    -1.133       2.824359     0.051    0.00       1.433
    900.0    -4.919       2.006207     0.053    0.00       1.450
    850.0    -8.476       1.341423     0.056    0.00       1.515
    800.0   -12.139       0.845024     0.057    0.00       1.606
    750.0   -15.920       0.437864     0.059    0.00       1.588
    700.0   -19.901       0.223547     0.060    0.00       1.492
    650.0   -24.358       0.122456     0.061    0.00       1.352
    600.0   -29.266       0.066592     0.063    0.00       1.157
    550.0   -34.659       0.025213     0.066    0.00       0.751
    500.0   -40.690       0.019142     0.069    0.00       0.596
    450.0   -47.356       0.016182     0.073    0.00       0.542
    400.0   -54.672       0.013804     0.077    0.00       0.431
    350.0   -62.759       0.013309     0.085    0.00       0.408
    300.0   -71.337       0.004434     0.096    0.00       0.119
    250.0   -74.973       0.003050     0.117    0.00       0.052
    200.0   -73.603       0.001000     0.153    0.00       0.019
    150.0   -74.158       0.001000     0.202    0.00       0.006
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.004
     60.0   -61.059       0.001000     2.042    0.00      -0.013
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.054
