  N levels =   24          CBMF=    12.285     SST=   18.89 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    16.108       8.419297     0.048    0.00       1.915
    950.0    11.956       8.197501     0.051    0.00       1.423
    900.0     9.291       6.073184     0.053    0.00       1.798
    850.0     6.086       4.769397     0.056    0.00       1.644
    800.0     2.831       3.594810     0.057    0.00       1.677
    750.0    -0.508       2.585071     0.059    0.00       1.684
    700.0    -3.607       1.657740     0.060    0.00       1.698
    650.0    -6.964       1.006768     0.061    0.00       1.707
    600.0   -10.784       0.601628     0.063    0.00       1.704
    550.0   -15.299       0.379570     0.066    0.00       1.701
    500.0   -20.748       0.285273     0.069    0.00       1.756
    450.0   -27.267       0.269716     0.073    0.00       1.875
    400.0   -34.729       0.182577     0.077    0.00       1.920
    350.0   -43.004       0.098331     0.085    0.00       1.945
    300.0   -52.437       0.049647     0.096    0.00       1.785
    250.0   -63.243       0.016496     0.117    0.00       1.557
    200.0   -69.921       0.002045     0.153    0.00       1.107
    150.0   -67.673       0.001000     0.202    0.00       0.610
    100.0   -65.336       0.001000     0.405    0.00       0.077
     80.0   -62.344       0.001000     0.755    0.00      -0.054
     60.0   -55.404       0.001000     2.042    0.00      -0.089
     40.0   -46.300       0.001000     5.238    0.00      -0.134
     30.0   -39.589       0.001000     8.440    0.00      -0.168
     25.0   -26.810       0.001000    10.124    0.00      -0.231
