 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 16.108                  8.419                  0.779              
   950.000                 11.956                  8.198                  0.962              
   900.000                  9.291                  6.073                  0.811              
   850.000                  6.086                  4.769                  0.772              
   800.000                  2.831                  3.595                  0.720              
   750.000                 -0.508                  2.585                  0.672              
   700.000                 -3.607                  1.658                  0.632              
   650.000                 -6.964                  1.007                  0.591              
   600.000                -10.784                  0.602                  0.545              
   550.000                -15.299                  0.380                  0.507              
   500.000                -20.748                  0.285                  0.488              
   450.000                -27.267                  0.270                  0.478              
   400.000                -34.729                  0.183                  0.447              
   350.000                -43.004                  0.098                  0.445              
   300.000                -52.437                  0.050                  0.441              
   250.000                -63.243                  0.016                  0.554              
   200.000                -69.921                  0.002                  0.645              
   150.000                -67.673                  0.001                  0.570              
   100.000                -65.336                  0.001                  0.368              
    80.000                -62.344                  0.001                  0.022              
    60.000                -55.404                  0.001                  0.008              
    40.000                -46.300                  0.001                  0.002              
    30.000                -39.589                  0.001                  0.001              
    25.000                -26.810                  0.001                  0.000              
