 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.515                  3.325                  0.706              
   950.000                  0.433                  3.150                  0.882              
   900.000                 -3.355                  2.329                  0.768              
   850.000                 -6.857                  1.587                  0.709              
   800.000                -10.445                  1.028                  0.621              
   750.000                -14.189                  0.607                  0.516              
   700.000                -18.178                  0.297                  0.433              
   650.000                -22.530                  0.163                  0.373              
   600.000                -27.394                  0.074                  0.330              
   550.000                -32.728                  0.037                  0.308              
   500.000                -38.782                  0.026                  0.326              
   450.000                -45.500                  0.022                  0.413              
   400.000                -52.802                  0.017                  0.534              
   350.000                -60.867                  0.014                  0.626              
   300.000                -69.787                  0.006                  0.737              
   250.000                -74.103                  0.003                  0.824              
   200.000                -71.947                  0.001                  0.367              
   150.000                -72.375                  0.001                  0.302              
   100.000                -70.767                  0.001                  0.157              
    80.000                -67.566                  0.001                  0.026              
    60.000                -60.070                  0.001                  0.008              
    40.000                -50.086                  0.001                  0.002              
    30.000                -42.077                  0.001                  0.001              
    25.000                -26.180                  0.001                  0.000              
