  N levels =   24          CBMF=    20.418     SST=    7.67 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.515       3.324541     0.048    0.00       1.469
    950.0     0.433       3.149877     0.051    0.00       1.525
    900.0    -3.355       2.329409     0.053    0.00       1.638
    850.0    -6.857       1.587094     0.056    0.00       1.592
    800.0   -10.445       1.028391     0.057    0.00       1.651
    750.0   -14.189       0.607399     0.059    0.00       1.630
    700.0   -18.178       0.296956     0.060    0.00       1.564
    650.0   -22.530       0.163295     0.061    0.00       1.467
    600.0   -27.394       0.074154     0.063    0.00       1.344
    550.0   -32.728       0.036752     0.066    0.00       1.211
    500.0   -38.782       0.025757     0.069    0.00       1.169
    450.0   -45.500       0.022425     0.073    0.00       1.221
    400.0   -52.802       0.016821     0.077    0.00       1.149
    350.0   -60.867       0.013535     0.085    0.00       1.108
    300.0   -69.787       0.005564     0.096    0.00       0.831
    250.0   -74.103       0.003492     0.117    0.00       0.599
    200.0   -71.947       0.001000     0.153    0.00       0.375
    150.0   -72.375       0.001000     0.202    0.00       0.195
    100.0   -70.767       0.001000     0.405    0.00       0.010
     80.0   -67.566       0.001000     0.755    0.00      -0.014
     60.0   -60.070       0.001000     2.042    0.00      -0.033
     40.0   -50.086       0.001000     5.238    0.00      -0.058
     30.0   -42.077       0.001000     8.440    0.00      -0.078
     25.0   -26.180       0.001000    10.124    0.00      -0.117
