 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.617                  3.346                  0.621              
   950.000                  0.530                  3.173                  0.787              
   900.000                 -3.304                  2.365                  0.740              
   850.000                 -6.860                  1.633                  0.653              
   800.000                -10.469                  1.031                  0.536              
   750.000                -14.157                  0.514                  0.377              
   700.000                -18.035                  0.233                  0.262              
   650.000                -22.392                  0.110                  0.190              
   600.000                -27.225                  0.066                  0.154              
   550.000                -32.631                  0.026                  0.127              
   500.000                -38.642                  0.019                  0.150              
   450.000                -45.275                  0.016                  0.266              
   400.000                -52.556                  0.013                  0.483              
   350.000                -60.680                  0.014                  0.792              
   300.000                -69.697                  0.006                  0.999              
   250.000                -74.293                  0.003                  0.999              
   200.000                -73.118                  0.001                  0.192              
   150.000                -74.149                  0.001                  0.170              
   100.000                -73.193                  0.001                  0.100              
    80.000                -70.597                  0.001                  0.055              
    60.000                -64.145                  0.001                  0.017              
    40.000                -55.488                  0.001                  0.004              
    30.000                -48.995                  0.001                  0.001              
    25.000                -37.488                  0.001                  0.000              
