  N levels =   24          CBMF=    19.314     SST=    9.02 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.028       3.780165     0.048    0.00       1.094
    950.0     1.942       3.596187     0.051    0.00       1.401
    900.0    -1.743       2.728919     0.053    0.00       1.411
    850.0    -5.162       1.877166     0.056    0.00       1.468
    800.0    -8.625       1.222137     0.057    0.00       1.585
    750.0   -12.235       0.747453     0.059    0.00       1.552
    700.0   -16.154       0.447704     0.060    0.00       1.424
    650.0   -20.499       0.268632     0.061    0.00       1.272
    600.0   -25.305       0.152250     0.063    0.00       1.089
    550.0   -30.675       0.087456     0.066    0.00       0.900
    500.0   -36.771       0.071406     0.069    0.00       0.795
    450.0   -43.558       0.066017     0.073    0.00       0.780
    400.0   -50.909       0.039053     0.077    0.00       0.634
    350.0   -58.995       0.018777     0.085    0.00       0.534
    300.0   -67.853       0.007472     0.096    0.00       0.288
    250.0   -73.874       0.003618     0.117    0.00       0.137
    200.0   -72.001       0.001000     0.153    0.00       0.028
    150.0   -73.083       0.001000     0.202    0.00      -0.001
    100.0   -71.976       0.001000     0.405    0.00      -0.012
     80.0   -68.861       0.001000     0.755    0.00      -0.043
     60.0   -60.951       0.001000     2.042    0.00      -0.122
     40.0   -50.405       0.001000     5.238    0.00      -0.227
     30.0   -42.139       0.001000     8.440    0.00      -0.310
     25.0   -26.111       0.001000    10.124    0.00      -0.470
