  N levels =   24          CBMF=    20.443     SST=    7.83 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.699       3.362843     0.048    0.00       1.001
    950.0     0.614       3.188098     0.051    0.00       1.373
    900.0    -3.184       2.375421     0.053    0.00       1.406
    850.0    -6.696       1.625577     0.056    0.00       1.502
    800.0   -10.292       1.046365     0.057    0.00       1.633
    750.0   -14.020       0.571881     0.059    0.00       1.612
    700.0   -17.930       0.282831     0.060    0.00       1.498
    650.0   -22.308       0.160401     0.061    0.00       1.329
    600.0   -27.179       0.072013     0.063    0.00       1.116
    550.0   -32.526       0.034004     0.066    0.00       0.832
    500.0   -38.587       0.024286     0.069    0.00       0.671
    450.0   -45.296       0.021072     0.073    0.00       0.666
    400.0   -52.588       0.015258     0.077    0.00       0.529
    350.0   -60.666       0.011807     0.085    0.00       0.453
    300.0   -69.654       0.005792     0.096    0.00       0.186
    250.0   -74.246       0.003415     0.117    0.00       0.039
    200.0   -73.017       0.001000     0.153    0.00       0.019
    150.0   -74.053       0.001000     0.202    0.00       0.002
    100.0   -73.123       0.001000     0.405    0.00       0.000
     80.0   -70.543       0.001000     0.755    0.00      -0.004
     60.0   -64.103       0.001000     2.042    0.00      -0.015
     40.0   -55.458       0.001000     5.238    0.00      -0.029
     30.0   -48.977       0.001000     8.440    0.00      -0.040
     25.0   -37.494       0.001000    10.124    0.00      -0.060
