  N levels =   24          CBMF=    19.696     SST=    9.03 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.094       3.802583     0.048    0.00       1.207
    950.0     2.006       3.624640     0.051    0.00       1.466
    900.0    -1.721       2.809942     0.053    0.00       1.466
    850.0    -5.226       1.975722     0.056    0.00       1.492
    800.0    -8.795       1.271757     0.057    0.00       1.596
    750.0   -12.446       0.662936     0.059    0.00       1.599
    700.0   -16.253       0.297771     0.060    0.00       1.506
    650.0   -20.558       0.136939     0.061    0.00       1.361
    600.0   -25.358       0.067139     0.063    0.00       1.168
    550.0   -30.715       0.038067     0.066    0.00       0.962
    500.0   -36.659       0.025621     0.069    0.00       0.854
    450.0   -43.234       0.020345     0.073    0.00       0.878
    400.0   -50.518       0.016004     0.077    0.00       0.790
    350.0   -58.644       0.014529     0.085    0.00       0.648
    300.0   -67.676       0.007577     0.096    0.00       0.407
    250.0   -73.790       0.003663     0.117    0.00       0.163
    200.0   -71.957       0.001000     0.153    0.00       0.047
    150.0   -72.882       0.001000     0.202    0.00       0.012
    100.0   -72.137       0.001000     0.405    0.00      -0.003
     80.0   -69.720       0.001000     0.755    0.00      -0.011
     60.0   -63.424       0.001000     2.042    0.00      -0.032
     40.0   -54.971       0.001000     5.238    0.00      -0.061
     30.0   -48.676       0.001000     8.440    0.00      -0.082
     25.0   -37.568       0.001000    10.124    0.00      -0.119
