 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.977                  2.985                  0.663              
   950.000                 -1.121                  2.826                  0.838              
   900.000                 -4.907                  2.006                  0.745              
   850.000                 -8.462                  1.340                  0.665              
   800.000                -12.114                  0.849                  0.565              
   750.000                -15.901                  0.483                  0.443              
   700.000                -19.970                  0.235                  0.343              
   650.000                -24.390                  0.110                  0.278              
   600.000                -29.244                  0.054                  0.237              
   550.000                -34.629                  0.025                  0.203              
   500.000                -40.673                  0.019                  0.227              
   450.000                -47.338                  0.016                  0.315              
   400.000                -54.654                  0.014                  0.471              
   350.000                -62.740                  0.013                  0.806              
   300.000                -71.325                  0.004                  0.868              
   250.000                -74.967                  0.003                  0.912              
   200.000                -73.596                  0.001                  0.283              
   150.000                -74.151                  0.001                  0.233              
   100.000                -72.282                  0.001                  0.120              
    80.000                -68.807                  0.001                  0.033              
    60.000                -61.055                  0.001                  0.009              
    40.000                -50.763                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
