  N levels =   24          CBMF=    16.592     SST=   12.13 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.246       4.823840     0.048    0.00       0.994
    950.0     5.140       4.663966     0.051    0.00       1.266
    900.0     1.676       3.559198     0.053    0.00       1.281
    850.0    -1.952       2.730684     0.056    0.00       1.390
    800.0    -5.328       1.744533     0.057    0.00       1.572
    750.0    -8.692       0.962388     0.059    0.00       1.602
    700.0   -12.421       0.501286     0.060    0.00       1.506
    650.0   -16.551       0.244997     0.061    0.00       1.337
    600.0   -21.169       0.116017     0.063    0.00       1.139
    550.0   -26.355       0.057004     0.066    0.00       0.908
    500.0   -32.206       0.032162     0.069    0.00       0.773
    450.0   -38.795       0.022815     0.073    0.00       0.747
    400.0   -46.179       0.020037     0.077    0.00       0.680
    350.0   -54.419       0.017411     0.085    0.00       0.478
    300.0   -63.691       0.013695     0.096    0.00       0.336
    250.0   -72.363       0.004561     0.117    0.00       0.029
    200.0   -69.857       0.001000     0.153    0.00       0.005
    150.0   -71.079       0.001000     0.202    0.00      -0.007
    100.0   -71.707       0.001000     0.405    0.00      -0.005
     80.0   -70.986       0.001000     0.755    0.00      -0.007
     60.0   -67.423       0.001000     2.042    0.00      -0.019
     40.0   -62.620       0.001000     5.238    0.00      -0.035
     30.0   -60.356       0.001000     8.440    0.00      -0.042
     25.0   -59.234       0.001000    10.124    0.00      -0.046
