 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.246                  4.824                  0.659              
   950.000                  5.140                  4.664                  0.829              
   900.000                  1.676                  3.559                  0.735              
   850.000                 -1.952                  2.731                  0.697              
   800.000                 -5.328                  1.745                  0.572              
   750.000                 -8.692                  0.962                  0.413              
   700.000                -12.421                  0.501                  0.297              
   650.000                -16.551                  0.245                  0.225              
   600.000                -21.169                  0.116                  0.189              
   550.000                -26.355                  0.057                  0.180              
   500.000                -32.206                  0.032                  0.216              
   450.000                -38.795                  0.023                  0.359              
   400.000                -46.179                  0.020                  0.623              
   350.000                -54.419                  0.017                  0.680              
   300.000                -63.691                  0.014                  1.005              
   250.000                -72.363                  0.005                  0.999              
   200.000                -69.857                  0.001                  0.132              
   150.000                -71.079                  0.001                  0.112              
   100.000                -71.707                  0.001                  0.083              
    80.000                -70.986                  0.001                  0.061              
    60.000                -67.423                  0.001                  0.028              
    40.000                -62.620                  0.001                  0.010              
    30.000                -60.356                  0.001                  0.005              
    25.000                -59.234                  0.001                  0.004              
