 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.964                  2.984                  0.641              
   950.000                 -1.134                  2.824                  0.817              
   900.000                 -4.919                  2.008                  0.732              
   850.000                 -8.474                  1.343                  0.642              
   800.000                -12.135                  0.850                  0.536              
   750.000                -15.931                  0.451                  0.401              
   700.000                -19.933                  0.213                  0.292              
   650.000                -24.348                  0.114                  0.223              
   600.000                -29.246                  0.062                  0.182              
   550.000                -34.648                  0.025                  0.146              
   500.000                -40.686                  0.019                  0.177              
   450.000                -47.353                  0.016                  0.275              
   400.000                -54.670                  0.014                  0.459              
   350.000                -62.758                  0.013                  0.878              
   300.000                -71.337                  0.004                  0.951              
   250.000                -74.973                  0.003                  0.989              
   200.000                -73.603                  0.001                  0.249              
   150.000                -74.158                  0.001                  0.153              
   100.000                -72.288                  0.001                  0.074              
    80.000                -68.812                  0.001                  0.037              
    60.000                -61.059                  0.001                  0.010              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
