  N levels =   24          CBMF=    21.611     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.964       2.983675     0.048    0.00       0.965
    950.0    -1.134       2.823937     0.051    0.00       1.457
    900.0    -4.919       2.008247     0.053    0.00       1.475
    850.0    -8.474       1.342655     0.056    0.00       1.524
    800.0   -12.135       0.849949     0.057    0.00       1.605
    750.0   -15.931       0.450766     0.059    0.00       1.585
    700.0   -19.933       0.213419     0.060    0.00       1.492
    650.0   -24.348       0.113788     0.061    0.00       1.359
    600.0   -29.246       0.062368     0.063    0.00       1.177
    550.0   -34.648       0.024815     0.066    0.00       0.799
    500.0   -40.686       0.019080     0.069    0.00       0.659
    450.0   -47.353       0.016140     0.073    0.00       0.617
    400.0   -54.670       0.013791     0.077    0.00       0.509
    350.0   -62.758       0.013308     0.085    0.00       0.469
    300.0   -71.337       0.004435     0.096    0.00       0.184
    250.0   -74.973       0.003050     0.117    0.00       0.101
    200.0   -73.603       0.001000     0.153    0.00       0.042
    150.0   -74.158       0.001000     0.202    0.00       0.013
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.004
     60.0   -61.059       0.001000     2.042    0.00      -0.013
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.053
