 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.984                  2.989                  0.627              
   950.000                 -1.113                  2.829                  0.801              
   900.000                 -4.898                  2.007                  0.727              
   850.000                 -8.456                  1.342                  0.635              
   800.000                -12.116                  0.844                  0.524              
   750.000                -15.886                  0.450                  0.383              
   700.000                -19.889                  0.236                  0.269              
   650.000                -24.357                  0.129                  0.200              
   600.000                -29.264                  0.063                  0.162              
   550.000                -34.639                  0.025                  0.129              
   500.000                -40.675                  0.020                  0.167              
   450.000                -47.339                  0.017                  0.280              
   400.000                -54.652                  0.014                  0.495              
   350.000                -62.733                  0.013                  0.949              
   300.000                -71.315                  0.004                  1.006              
   250.000                -74.968                  0.003                  1.000              
   200.000                -73.596                  0.001                  0.195              
   150.000                -74.150                  0.001                  0.159              
   100.000                -72.281                  0.001                  0.084              
    80.000                -68.806                  0.001                  0.042              
    60.000                -61.053                  0.001                  0.011              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.490                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
