  N levels =   24          CBMF=    21.556     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.984       2.988733     0.048    0.00       0.859
    950.0    -1.113       2.829091     0.051    0.00       1.407
    900.0    -4.898       2.006880     0.053    0.00       1.432
    850.0    -8.456       1.341955     0.056    0.00       1.511
    800.0   -12.116       0.843707     0.057    0.00       1.608
    750.0   -15.886       0.449615     0.059    0.00       1.585
    700.0   -19.889       0.235871     0.060    0.00       1.479
    650.0   -24.357       0.129211     0.061    0.00       1.329
    600.0   -29.264       0.062857     0.063    0.00       1.128
    550.0   -34.639       0.025346     0.066    0.00       0.719
    500.0   -40.675       0.019630     0.069    0.00       0.565
    450.0   -47.339       0.016632     0.073    0.00       0.504
    400.0   -54.652       0.014235     0.077    0.00       0.390
    350.0   -62.733       0.013055     0.085    0.00       0.359
    300.0   -71.315       0.004447     0.096    0.00       0.075
    250.0   -74.968       0.003052     0.117    0.00       0.025
    200.0   -73.596       0.001000     0.153    0.00       0.011
    150.0   -74.150       0.001000     0.202    0.00       0.002
    100.0   -72.281       0.001000     0.405    0.00      -0.001
     80.0   -68.806       0.001000     0.755    0.00      -0.006
     60.0   -61.053       0.001000     2.042    0.00      -0.017
     40.0   -50.762       0.001000     5.238    0.00      -0.031
     30.0   -42.490       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
