  N levels =   24          CBMF=    21.617     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.963       2.983446     0.048    0.00       0.841
    950.0    -1.134       2.823645     0.051    0.00       1.408
    900.0    -4.920       2.007881     0.053    0.00       1.432
    850.0    -8.475       1.342242     0.056    0.00       1.511
    800.0   -12.135       0.850060     0.057    0.00       1.607
    750.0   -15.931       0.452906     0.059    0.00       1.586
    700.0   -19.938       0.213875     0.060    0.00       1.481
    650.0   -24.349       0.112696     0.061    0.00       1.334
    600.0   -29.246       0.062368     0.063    0.00       1.134
    550.0   -34.649       0.024822     0.066    0.00       0.707
    500.0   -40.687       0.019078     0.069    0.00       0.549
    450.0   -47.353       0.016138     0.073    0.00       0.484
    400.0   -54.671       0.013791     0.077    0.00       0.372
    350.0   -62.759       0.013310     0.085    0.00       0.349
    300.0   -71.337       0.004434     0.096    0.00       0.065
    250.0   -74.974       0.003049     0.117    0.00       0.021
    200.0   -73.604       0.001000     0.153    0.00       0.010
    150.0   -74.158       0.001000     0.202    0.00       0.002
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.004
     60.0   -61.060       0.001000     2.042    0.00      -0.013
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.054
