 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.963                  2.983                  0.626              
   950.000                 -1.134                  2.824                  0.800              
   900.000                 -4.920                  2.008                  0.725              
   850.000                 -8.475                  1.342                  0.631              
   800.000                -12.135                  0.850                  0.521              
   750.000                -15.931                  0.453                  0.379              
   700.000                -19.938                  0.214                  0.264              
   650.000                -24.349                  0.113                  0.196              
   600.000                -29.246                  0.062                  0.157              
   550.000                -34.649                  0.025                  0.121              
   500.000                -40.687                  0.019                  0.158              
   450.000                -47.353                  0.016                  0.264              
   400.000                -54.671                  0.014                  0.470              
   350.000                -62.759                  0.013                  0.953              
   300.000                -71.337                  0.004                  1.005              
   250.000                -74.974                  0.003                  1.000              
   200.000                -73.604                  0.001                  0.198              
   150.000                -74.158                  0.001                  0.161              
   100.000                -72.288                  0.001                  0.084              
    80.000                -68.812                  0.001                  0.042              
    60.000                -61.060                  0.001                  0.011              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
