  N levels =   24          CBMF=    16.776     SST=   10.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.551       4.283332     0.048    0.00       1.200
    950.0     3.462       4.125978     0.051    0.00       1.469
    900.0    -0.010       3.050114     0.053    0.00       1.436
    850.0    -3.613       2.281497     0.056    0.00       1.467
    800.0    -7.078       1.512276     0.057    0.00       1.584
    750.0   -10.659       0.873050     0.059    0.00       1.596
    700.0   -14.437       0.461214     0.060    0.00       1.509
    650.0   -18.727       0.244926     0.061    0.00       1.353
    600.0   -23.561       0.132994     0.063    0.00       1.159
    550.0   -28.970       0.076598     0.066    0.00       0.959
    500.0   -34.928       0.046024     0.069    0.00       0.867
    450.0   -41.451       0.028837     0.073    0.00       0.889
    400.0   -48.687       0.019263     0.077    0.00       0.819
    350.0   -56.813       0.015782     0.085    0.00       0.647
    300.0   -65.863       0.009756     0.096    0.00       0.463
    250.0   -73.320       0.003938     0.117    0.00       0.146
    200.0   -70.824       0.001000     0.153    0.00       0.057
    150.0   -71.909       0.001000     0.202    0.00      -0.008
    100.0   -71.428       0.001000     0.405    0.00      -0.011
     80.0   -69.092       0.001000     0.755    0.00      -0.027
     60.0   -62.805       0.001000     2.042    0.00      -0.069
     40.0   -54.434       0.001000     5.238    0.00      -0.125
     30.0   -48.331       0.001000     8.440    0.00      -0.165
     25.0   -37.653       0.001000    10.124    0.00      -0.237
