  N levels =   24          CBMF=    14.808     SST=   13.87 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.027       5.579997     0.048    0.00       1.175
    950.0     6.910       5.388449     0.051    0.00       1.368
    900.0     3.652       3.907501     0.053    0.00       1.342
    850.0     0.176       2.832960     0.056    0.00       1.355
    800.0    -3.271       1.900786     0.057    0.00       1.495
    750.0    -6.388       1.048653     0.059    0.00       1.579
    700.0    -9.862       0.555238     0.060    0.00       1.537
    650.0   -13.765       0.288229     0.061    0.00       1.377
    600.0   -18.266       0.160469     0.063    0.00       1.148
    550.0   -23.495       0.108729     0.066    0.00       0.939
    500.0   -29.501       0.092360     0.069    0.00       0.839
    450.0   -36.247       0.088247     0.073    0.00       0.861
    400.0   -43.725       0.088137     0.077    0.00       0.922
    350.0   -51.971       0.023623     0.085    0.00       0.698
    300.0   -61.316       0.018229     0.096    0.00       0.559
    250.0   -70.676       0.005883     0.117    0.00       0.158
    200.0   -68.061       0.001000     0.153    0.00       0.031
    150.0   -69.507       0.001000     0.202    0.00      -0.024
    100.0   -70.503       0.001000     0.405    0.00      -0.018
     80.0   -70.104       0.001000     0.755    0.00      -0.020
     60.0   -67.021       0.001000     2.042    0.00      -0.041
     40.0   -62.965       0.001000     5.238    0.00      -0.068
     30.0   -61.508       0.001000     8.440    0.00      -0.078
     25.0   -62.199       0.001000    10.124    0.00      -0.073
