  N levels =   24          CBMF=    21.386     SST=    6.56 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.100       3.018097     0.048    0.00       0.924
    950.0    -0.997       2.859054     0.051    0.00       1.407
    900.0    -4.767       2.037323     0.053    0.00       1.433
    850.0    -8.309       1.356743     0.056    0.00       1.512
    800.0   -11.953       0.861143     0.057    0.00       1.614
    750.0   -15.765       0.477825     0.059    0.00       1.588
    700.0   -19.792       0.223153     0.060    0.00       1.476
    650.0   -24.182       0.112394     0.061    0.00       1.319
    600.0   -29.065       0.062487     0.063    0.00       1.126
    550.0   -34.467       0.025778     0.066    0.00       0.767
    500.0   -40.504       0.019899     0.069    0.00       0.613
    450.0   -47.171       0.016971     0.073    0.00       0.568
    400.0   -54.487       0.014485     0.077    0.00       0.436
    350.0   -62.576       0.013654     0.085    0.00       0.400
    300.0   -71.180       0.004554     0.096    0.00       0.113
    250.0   -74.914       0.003078     0.117    0.00       0.041
    200.0   -73.508       0.001000     0.153    0.00       0.016
    150.0   -74.054       0.001000     0.202    0.00       0.002
    100.0   -72.210       0.001000     0.405    0.00      -0.002
     80.0   -68.751       0.001000     0.755    0.00      -0.011
     60.0   -61.007       0.001000     2.042    0.00      -0.030
     40.0   -50.726       0.001000     5.238    0.00      -0.056
     30.0   -42.467       0.001000     8.440    0.00      -0.076
     25.0   -26.085       0.001000    10.124    0.00      -0.118
