 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.100                  3.018                  0.633              
   950.000                 -0.997                  2.859                  0.803              
   900.000                 -4.767                  2.037                  0.733              
   850.000                 -8.309                  1.357                  0.648              
   800.000                -11.953                  0.861                  0.536              
   750.000                -15.765                  0.478                  0.394              
   700.000                -19.792                  0.223                  0.281              
   650.000                -24.182                  0.112                  0.213              
   600.000                -29.065                  0.062                  0.178              
   550.000                -34.467                  0.026                  0.153              
   500.000                -40.504                  0.020                  0.192              
   450.000                -47.171                  0.017                  0.322              
   400.000                -54.487                  0.014                  0.551              
   350.000                -62.576                  0.014                  0.923              
   300.000                -71.180                  0.005                  1.008              
   250.000                -74.914                  0.003                  1.000              
   200.000                -73.508                  0.001                  0.186              
   150.000                -74.054                  0.001                  0.151              
   100.000                -72.210                  0.001                  0.083              
    80.000                -68.751                  0.001                  0.043              
    60.000                -61.007                  0.001                  0.013              
    40.000                -50.726                  0.001                  0.003              
    30.000                -42.467                  0.001                  0.001              
    25.000                -26.085                  0.001                  0.000              
