  N levels =   24          CBMF=    21.624     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.963       2.983429     0.048    0.00       1.022
    950.0    -1.135       2.823571     0.051    0.00       1.470
    900.0    -4.921       2.008767     0.053    0.00       1.500
    850.0    -8.475       1.343108     0.056    0.00       1.536
    800.0   -12.135       0.851075     0.057    0.00       1.613
    750.0   -15.932       0.455003     0.059    0.00       1.590
    700.0   -19.944       0.211968     0.060    0.00       1.501
    650.0   -24.349       0.111253     0.061    0.00       1.375
    600.0   -29.242       0.061431     0.063    0.00       1.201
    550.0   -34.646       0.024804     0.066    0.00       0.845
    500.0   -40.684       0.019118     0.069    0.00       0.716
    450.0   -47.350       0.016168     0.073    0.00       0.687
    400.0   -54.667       0.013838     0.077    0.00       0.590
    350.0   -62.752       0.012987     0.085    0.00       0.551
    300.0   -71.337       0.004449     0.096    0.00       0.255
    250.0   -74.972       0.003050     0.117    0.00       0.169
    200.0   -73.601       0.001000     0.153    0.00       0.092
    150.0   -74.156       0.001000     0.202    0.00       0.026
    100.0   -72.287       0.001000     0.405    0.00      -0.002
     80.0   -68.811       0.001000     0.755    0.00      -0.004
     60.0   -61.059       0.001000     2.042    0.00      -0.013
     40.0   -50.766       0.001000     5.238    0.00      -0.024
     30.0   -42.493       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.053
