 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.963                  2.983                  0.649              
   950.000                 -1.135                  2.824                  0.825              
   900.000                 -4.921                  2.009                  0.736              
   850.000                 -8.475                  1.343                  0.650              
   800.000                -12.135                  0.851                  0.546              
   750.000                -15.932                  0.455                  0.416              
   700.000                -19.944                  0.212                  0.309              
   650.000                -24.349                  0.111                  0.242              
   600.000                -29.242                  0.061                  0.200              
   550.000                -34.646                  0.025                  0.164              
   500.000                -40.684                  0.019                  0.193              
   450.000                -47.350                  0.016                  0.287              
   400.000                -54.667                  0.014                  0.460              
   350.000                -62.752                  0.013                  0.850              
   300.000                -71.337                  0.004                  0.916              
   250.000                -74.972                  0.003                  0.961              
   200.000                -73.601                  0.001                  0.272              
   150.000                -74.156                  0.001                  0.188              
   100.000                -72.287                  0.001                  0.074              
    80.000                -68.811                  0.001                  0.035              
    60.000                -61.059                  0.001                  0.010              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
