 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 15.287                  7.930                  0.746              
   950.000                 11.142                  7.710                  0.930              
   900.000                  8.399                  5.676                  0.761              
   850.000                  5.176                  4.410                  0.704              
   800.000                  1.938                  3.296                  0.638              
   750.000                 -1.405                  2.311                  0.570              
   700.000                 -4.548                  1.462                  0.502              
   650.000                 -8.017                  0.881                  0.431              
   600.000                -11.979                  0.521                  0.364              
   550.000                -16.640                  0.321                  0.330              
   500.000                -22.196                  0.229                  0.350              
   450.000                -28.765                  0.208                  0.436              
   400.000                -36.232                  0.149                  0.539              
   350.000                -44.477                  0.070                  0.730              
   300.000                -53.897                  0.040                  0.920              
   250.000                -64.685                  0.014                  1.088              
   200.000                -69.261                  0.001                  0.417              
   150.000                -70.189                  0.001                  0.186              
   100.000                -70.546                  0.001                  0.083              
    80.000                -68.721                  0.001                  0.059              
    60.000                -61.679                  0.001                  0.026              
    40.000                -51.180                  0.001                  0.009              
    30.000                -42.579                  0.001                  0.004              
    25.000                -26.451                  0.001                  0.001              
