  N levels =   24          CBMF=    20.963     SST=    6.95 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.540       3.137474     0.048    0.00       1.389
    950.0    -0.558       2.979494     0.051    0.00       1.457
    900.0    -4.294       2.141893     0.053    0.00       1.597
    850.0    -7.822       1.430085     0.056    0.00       1.577
    800.0   -11.436       0.905848     0.057    0.00       1.652
    750.0   -15.215       0.523663     0.059    0.00       1.636
    700.0   -19.256       0.254173     0.060    0.00       1.572
    650.0   -23.640       0.119240     0.061    0.00       1.474
    600.0   -28.483       0.063383     0.063    0.00       1.348
    550.0   -33.856       0.027210     0.066    0.00       1.173
    500.0   -39.890       0.020284     0.069    0.00       1.114
    450.0   -46.568       0.017799     0.073    0.00       1.152
    400.0   -53.899       0.015321     0.077    0.00       1.088
    350.0   -62.015       0.014466     0.085    0.00       1.034
    300.0   -70.654       0.004930     0.096    0.00       0.767
    250.0   -74.548       0.003259     0.117    0.00       0.630
    200.0   -72.777       0.001000     0.153    0.00       0.404
    150.0   -73.263       0.001000     0.202    0.00       0.226
    100.0   -71.556       0.001000     0.405    0.00       0.032
     80.0   -68.228       0.001000     0.755    0.00      -0.010
     60.0   -60.600       0.001000     2.042    0.00      -0.025
     40.0   -50.472       0.001000     5.238    0.00      -0.045
     30.0   -42.320       0.001000     8.440    0.00      -0.062
     25.0   -26.121       0.001000    10.124    0.00      -0.094
