  N levels =   24          CBMF=    18.218     SST=    9.98 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.123       4.152611     0.048    0.00       1.487
    950.0     3.035       3.962721     0.051    0.00       1.652
    900.0    -0.549       3.071074     0.053    0.00       1.620
    850.0    -3.895       2.130799     0.056    0.00       1.551
    800.0    -7.291       1.408060     0.057    0.00       1.588
    750.0   -10.842       0.887987     0.059    0.00       1.577
    700.0   -14.710       0.552638     0.060    0.00       1.522
    650.0   -19.013       0.336922     0.061    0.00       1.426
    600.0   -23.793       0.188988     0.063    0.00       1.297
    550.0   -29.161       0.115834     0.066    0.00       1.166
    500.0   -35.295       0.091221     0.069    0.00       1.134
    450.0   -42.055       0.068853     0.073    0.00       1.187
    400.0   -49.405       0.036923     0.077    0.00       1.106
    350.0   -57.525       0.021099     0.085    0.00       0.932
    300.0   -66.483       0.009008     0.096    0.00       0.694
    250.0   -73.159       0.004040     0.117    0.00       0.410
    200.0   -70.068       0.001000     0.153    0.00       0.143
    150.0   -70.416       0.001000     0.202    0.00       0.033
    100.0   -69.067       0.001000     0.405    0.00      -0.020
     80.0   -66.012       0.001000     0.755    0.00      -0.036
     60.0   -58.740       0.001000     2.042    0.00      -0.072
     40.0   -49.053       0.001000     5.238    0.00      -0.120
     30.0   -41.433       0.001000     8.440    0.00      -0.159
     25.0   -26.353       0.001000    10.124    0.00      -0.234
