 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.123                  4.153                  0.710              
   950.000                  3.035                  3.963                  0.888              
   900.000                 -0.549                  3.071                  0.750              
   850.000                 -3.895                  2.131                  0.695              
   800.000                 -7.291                  1.408                  0.603              
   750.000                -10.842                  0.888                  0.494              
   700.000                -14.710                  0.553                  0.405              
   650.000                -19.013                  0.337                  0.340              
   600.000                -23.793                  0.189                  0.295              
   550.000                -29.161                  0.116                  0.276              
   500.000                -35.295                  0.091                  0.305              
   450.000                -42.055                  0.069                  0.407              
   400.000                -49.405                  0.037                  0.525              
   350.000                -57.525                  0.021                  0.618              
   300.000                -66.483                  0.009                  0.801              
   250.000                -73.159                  0.004                  0.970              
   200.000                -70.068                  0.001                  0.419              
   150.000                -70.416                  0.001                  0.123              
   100.000                -69.067                  0.001                  0.054              
    80.000                -66.012                  0.001                  0.033              
    60.000                -58.740                  0.001                  0.011              
    40.000                -49.053                  0.001                  0.003              
    30.000                -41.433                  0.001                  0.001              
    25.000                -26.353                  0.001                  0.000              
