 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 14.062                  7.204                  0.753              
   950.000                  9.925                  6.991                  0.937              
   900.000                  7.057                  5.085                  0.770              
   850.000                  3.786                  3.882                  0.712              
   800.000                  0.506                  2.866                  0.640              
   750.000                 -2.919                  1.934                  0.569              
   700.000                 -6.100                  1.155                  0.505              
   650.000                 -9.673                  0.669                  0.446              
   600.000                -13.771                  0.385                  0.395              
   550.000                -18.594                  0.240                  0.361              
   500.000                -24.312                  0.179                  0.365              
   450.000                -30.967                  0.152                  0.403              
   400.000                -38.402                  0.109                  0.435              
   350.000                -46.692                  0.086                  0.522              
   300.000                -56.119                  0.029                  0.650              
   250.000                -66.805                  0.010                  0.941              
   200.000                -69.319                  0.001                  0.729              
   150.000                -68.749                  0.001                  0.162              
   100.000                -67.578                  0.001                  0.061              
    80.000                -64.927                  0.001                  0.041              
    60.000                -57.414                  0.001                  0.016              
    40.000                -47.557                  0.001                  0.005              
    30.000                -40.283                  0.001                  0.002              
    25.000                -26.589                  0.001                  0.001              
