  N levels =   24          CBMF=    12.668     SST=   17.38 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.699       7.431603     0.048    0.00       1.205
    950.0    10.558       7.220006     0.051    0.00       1.247
    900.0     7.661       5.307830     0.053    0.00       1.217
    850.0     4.358       4.035281     0.056    0.00       1.178
    800.0     1.084       2.907505     0.057    0.00       1.270
    750.0    -2.268       1.957647     0.059    0.00       1.406
    700.0    -5.429       1.196025     0.060    0.00       1.519
    650.0    -8.917       0.713763     0.061    0.00       1.492
    600.0   -12.944       0.435788     0.063    0.00       1.359
    550.0   -17.764       0.292450     0.066    0.00       1.168
    500.0   -23.536       0.219217     0.069    0.00       0.992
    450.0   -30.170       0.151139     0.073    0.00       0.917
    400.0   -37.563       0.095524     0.077    0.00       0.877
    350.0   -45.839       0.061750     0.085    0.00       0.741
    300.0   -55.227       0.035146     0.096    0.00       0.588
    250.0   -65.875       0.011728     0.117    0.00       0.257
    200.0   -62.774       0.001000     0.153    0.00      -0.014
    150.0   -64.450       0.001000     0.202    0.00      -0.058
    100.0   -66.363       0.001000     0.405    0.00      -0.045
     80.0   -66.941       0.001000     0.755    0.00      -0.041
     60.0   -65.677       0.001000     2.042    0.00      -0.050
     40.0   -65.026       0.001000     5.238    0.00      -0.054
     30.0   -67.721       0.001000     8.440    0.00      -0.036
     25.0   -77.296       0.001000    10.124    0.00       0.028
