 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.977                  2.986                  0.645              
   950.000                 -1.121                  2.826                  0.820              
   900.000                 -4.906                  2.011                  0.734              
   850.000                 -8.459                  1.344                  0.647              
   800.000                -12.117                  0.853                  0.540              
   750.000                -15.915                  0.464                  0.407              
   700.000                -19.943                  0.217                  0.298              
   650.000                -24.346                  0.109                  0.229              
   600.000                -29.225                  0.060                  0.188              
   550.000                -34.628                  0.025                  0.153              
   500.000                -40.669                  0.019                  0.185              
   450.000                -47.336                  0.016                  0.288              
   400.000                -54.654                  0.014                  0.473              
   350.000                -62.744                  0.013                  0.858              
   300.000                -71.323                  0.004                  0.951              
   250.000                -74.968                  0.003                  0.998              
   200.000                -73.597                  0.001                  0.247              
   150.000                -74.152                  0.001                  0.142              
   100.000                -72.283                  0.001                  0.072              
    80.000                -68.807                  0.001                  0.037              
    60.000                -61.055                  0.001                  0.010              
    40.000                -50.763                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
