  N levels =   24          CBMF=    21.603     SST=    6.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.977       2.986245     0.048    0.00       1.003
    950.0    -1.121       2.826494     0.051    0.00       1.465
    900.0    -4.906       2.010742     0.053    0.00       1.480
    850.0    -8.459       1.343912     0.056    0.00       1.524
    800.0   -12.117       0.852956     0.057    0.00       1.605
    750.0   -15.915       0.464252     0.059    0.00       1.586
    700.0   -19.943       0.217476     0.060    0.00       1.494
    650.0   -24.346       0.108971     0.061    0.00       1.361
    600.0   -29.225       0.059659     0.063    0.00       1.181
    550.0   -34.628       0.024711     0.066    0.00       0.826
    500.0   -40.669       0.019084     0.069    0.00       0.688
    450.0   -47.336       0.016154     0.073    0.00       0.653
    400.0   -54.654       0.013816     0.077    0.00       0.536
    350.0   -62.744       0.013350     0.085    0.00       0.490
    300.0   -71.323       0.004443     0.096    0.00       0.207
    250.0   -74.968       0.003052     0.117    0.00       0.111
    200.0   -73.597       0.001000     0.153    0.00       0.041
    150.0   -74.152       0.001000     0.202    0.00       0.014
    100.0   -72.283       0.001000     0.405    0.00      -0.001
     80.0   -68.807       0.001000     0.755    0.00      -0.006
     60.0   -61.055       0.001000     2.042    0.00      -0.017
     40.0   -50.763       0.001000     5.238    0.00      -0.031
     30.0   -42.491       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
