 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.014                  2.996                  0.639              
   950.000                 -1.083                  2.837                  0.811              
   900.000                 -4.866                  2.013                  0.731              
   850.000                 -8.422                  1.346                  0.644              
   800.000                -12.079                  0.847                  0.535              
   750.000                -15.846                  0.460                  0.398              
   700.000                -19.865                  0.244                  0.285              
   650.000                -24.336                  0.125                  0.213              
   600.000                -29.223                  0.060                  0.172              
   550.000                -34.596                  0.025                  0.140              
   500.000                -40.635                  0.020                  0.176              
   450.000                -47.299                  0.017                  0.291              
   400.000                -54.613                  0.014                  0.498              
   350.000                -62.697                  0.013                  0.893              
   300.000                -71.282                  0.004                  0.996              
   250.000                -74.957                  0.003                  1.005              
   200.000                -73.581                  0.001                  0.182              
   150.000                -74.136                  0.001                  0.147              
   100.000                -72.269                  0.001                  0.076              
    80.000                -68.794                  0.001                  0.039              
    60.000                -61.043                  0.001                  0.011              
    40.000                -50.753                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
