  N levels =   24          CBMF=    15.216     SST=   13.66 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.848       5.535626     0.048    0.00       1.035
    950.0     6.737       5.340651     0.051    0.00       1.264
    900.0     3.441       3.955844     0.053    0.00       1.270
    850.0     0.022       2.932503     0.056    0.00       1.342
    800.0    -3.286       2.030874     0.057    0.00       1.520
    750.0    -6.531       1.220831     0.059    0.00       1.599
    700.0    -9.988       0.741073     0.060    0.00       1.539
    650.0   -14.017       0.467275     0.061    0.00       1.389
    600.0   -18.609       0.292824     0.063    0.00       1.184
    550.0   -23.902       0.185113     0.066    0.00       0.959
    500.0   -29.976       0.122058     0.069    0.00       0.805
    450.0   -36.712       0.077733     0.073    0.00       0.778
    400.0   -44.073       0.042716     0.077    0.00       0.737
    350.0   -52.270       0.023183     0.085    0.00       0.496
    300.0   -61.562       0.017793     0.096    0.00       0.403
    250.0   -70.864       0.005714     0.117    0.00       0.026
    200.0   -67.979       0.001000     0.153    0.00       0.005
    150.0   -69.268       0.001000     0.202    0.00      -0.004
    100.0   -70.312       0.001000     0.405    0.00      -0.003
     80.0   -70.136       0.001000     0.755    0.00      -0.003
     60.0   -67.579       0.001000     2.042    0.00      -0.006
     40.0   -64.394       0.001000     5.238    0.00      -0.010
     30.0   -63.890       0.001000     8.440    0.00      -0.010
     25.0   -66.605       0.001000    10.124    0.00      -0.008
