 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.848                  5.536                  0.670              
   950.000                  6.737                  5.341                  0.841              
   900.000                  3.441                  3.956                  0.732              
   850.000                  0.022                  2.933                  0.673              
   800.000                 -3.286                  2.031                  0.573              
   750.000                 -6.531                  1.221                  0.417              
   700.000                 -9.988                  0.741                  0.297              
   650.000                -14.017                  0.467                  0.217              
   600.000                -18.609                  0.293                  0.171              
   550.000                -23.902                  0.185                  0.158              
   500.000                -29.976                  0.122                  0.184              
   450.000                -36.712                  0.078                  0.297              
   400.000                -44.073                  0.043                  0.517              
   350.000                -52.270                  0.023                  0.656              
   300.000                -61.562                  0.018                  0.975              
   250.000                -70.864                  0.006                  0.999              
   200.000                -67.979                  0.001                  0.095              
   150.000                -69.268                  0.001                  0.083              
   100.000                -70.312                  0.001                  0.065              
    80.000                -70.136                  0.001                  0.051              
    60.000                -67.579                  0.001                  0.026              
    40.000                -64.394                  0.001                  0.011              
    30.000                -63.890                  0.001                  0.008              
    25.000                -66.605                  0.001                  0.009              
