 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.099                  3.789                  0.643              
   950.000                  2.013                  3.605                  0.813              
   900.000                 -1.663                  2.741                  0.768              
   850.000                 -5.077                  1.882                  0.690              
   800.000                 -8.556                  1.232                  0.579              
   750.000                -12.196                  0.763                  0.443              
   700.000                -16.139                  0.453                  0.335              
   650.000                -20.486                  0.247                  0.281              
   600.000                -25.283                  0.132                  0.261              
   550.000                -30.695                  0.080                  0.269              
   500.000                -36.830                  0.065                  0.334              
   450.000                -43.554                  0.052                  0.526              
   400.000                -50.845                  0.029                  0.824              
   350.000                -58.910                  0.016                  0.839              
   300.000                -67.838                  0.008                  0.999              
   250.000                -73.955                  0.004                  0.998              
   200.000                -72.625                  0.001                  0.181              
   150.000                -73.905                  0.001                  0.166              
   100.000                -73.344                  0.001                  0.109              
    80.000                -70.934                  0.001                  0.071              
    60.000                -64.353                  0.001                  0.028              
    40.000                -55.476                  0.001                  0.008              
    30.000                -48.910                  0.001                  0.003              
    25.000                -37.466                  0.001                  0.001              
