  N levels =   24          CBMF=    21.593     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.966       2.984468     0.048    0.00       0.981
    950.0    -1.131       2.824788     0.051    0.00       1.461
    900.0    -4.917       2.007333     0.053    0.00       1.477
    850.0    -8.473       1.342191     0.056    0.00       1.524
    800.0   -12.135       0.847466     0.057    0.00       1.606
    750.0   -15.923       0.443582     0.059    0.00       1.585
    700.0   -19.912       0.219766     0.060    0.00       1.493
    650.0   -24.351       0.118800     0.061    0.00       1.360
    600.0   -29.255       0.064645     0.063    0.00       1.178
    550.0   -34.651       0.025001     0.066    0.00       0.810
    500.0   -40.686       0.019118     0.069    0.00       0.672
    450.0   -47.352       0.016170     0.073    0.00       0.632
    400.0   -54.668       0.013805     0.077    0.00       0.521
    350.0   -62.756       0.013316     0.085    0.00       0.477
    300.0   -71.334       0.004436     0.096    0.00       0.193
    250.0   -74.972       0.003050     0.117    0.00       0.104
    200.0   -73.602       0.001000     0.153    0.00       0.041
    150.0   -74.157       0.001000     0.202    0.00       0.013
    100.0   -72.287       0.001000     0.405    0.00      -0.001
     80.0   -68.811       0.001000     0.755    0.00      -0.005
     60.0   -61.059       0.001000     2.042    0.00      -0.014
     40.0   -50.766       0.001000     5.238    0.00      -0.027
     30.0   -42.493       0.001000     8.440    0.00      -0.038
     25.0   -26.078       0.001000    10.124    0.00      -0.060
