 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.965                  2.982                  0.637              
   950.000                 -1.132                  2.823                  0.812              
   900.000                 -4.919                  2.003                  0.729              
   850.000                 -8.476                  1.338                  0.639              
   800.000                -12.130                  0.845                  0.531              
   750.000                -15.907                  0.475                  0.395              
   700.000                -19.965                  0.241                  0.283              
   650.000                -24.411                  0.116                  0.213              
   600.000                -29.274                  0.054                  0.171              
   550.000                -34.647                  0.025                  0.135              
   500.000                -40.690                  0.019                  0.168              
   450.000                -47.354                  0.016                  0.270              
   400.000                -54.669                  0.014                  0.461              
   350.000                -62.754                  0.013                  0.900              
   300.000                -71.338                  0.004                  0.974              
   250.000                -74.972                  0.003                  1.015              
   200.000                -73.602                  0.001                  0.228              
   150.000                -74.157                  0.001                  0.151              
   100.000                -72.287                  0.001                  0.076              
    80.000                -68.811                  0.001                  0.038              
    60.000                -61.059                  0.001                  0.010              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
