 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.062                  3.009                  0.645              
   950.000                 -1.035                  2.850                  0.817              
   900.000                 -4.812                  2.027                  0.734              
   850.000                 -8.366                  1.353                  0.651              
   800.000                -12.017                  0.849                  0.542              
   750.000                -15.792                  0.450                  0.406              
   700.000                -19.780                  0.235                  0.294              
   650.000                -24.245                  0.130                  0.222              
   600.000                -29.154                  0.065                  0.180              
   550.000                -34.526                  0.026                  0.151              
   500.000                -40.558                  0.019                  0.186              
   450.000                -47.223                  0.016                  0.306              
   400.000                -54.540                  0.014                  0.513              
   350.000                -62.631                  0.014                  0.862              
   300.000                -71.225                  0.005                  0.987              
   250.000                -74.929                  0.003                  1.007              
   200.000                -73.532                  0.001                  0.180              
   150.000                -74.076                  0.001                  0.140              
   100.000                -72.231                  0.001                  0.073              
    80.000                -68.767                  0.001                  0.038              
    60.000                -61.021                  0.001                  0.011              
    40.000                -50.736                  0.001                  0.002              
    30.000                -42.474                  0.001                  0.001              
    25.000                -26.083                  0.001                  0.000              
