 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 30.120                 21.608                  0.798              
   950.000                 25.854                 21.329                  0.978              
   900.000                 24.330                 17.643                  0.851              
   850.000                 21.846                 15.404                  0.835              
   800.000                 19.560                 13.481                  0.804              
   750.000                 17.093                 11.829                  0.773              
   700.000                 14.436                 10.309                  0.741              
   650.000                 11.528                  8.872                  0.710              
   600.000                  8.312                  7.474                  0.683              
   550.000                  4.739                  6.085                  0.661              
   500.000                  0.885                  4.513                  0.616              
   450.000                 -3.690                  3.155                  0.576              
   400.000                 -8.510                  2.035                  0.556              
   350.000                -14.315                  1.147                  0.473              
   300.000                -21.490                  0.435                  0.404              
   250.000                -31.368                  0.282                  0.354              
   200.000                -43.792                  0.116                  0.294              
   150.000                -60.196                  0.043                  0.686              
   100.000                -72.146                  0.005                  0.961              
    80.000                -61.427                  0.001                  0.069              
    60.000                -52.356                  0.001                  0.010              
    40.000                -43.983                  0.001                  0.004              
    30.000                -38.077                  0.001                  0.002              
    25.000                -27.149                  0.001                  0.001              
