 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.619                  3.640                  0.638              
   950.000                  1.534                  3.459                  0.806              
   900.000                 -2.169                  2.614                  0.756              
   850.000                 -5.601                  1.786                  0.680              
   800.000                 -9.118                  1.170                  0.561              
   750.000                -12.815                  0.724                  0.416              
   700.000                -16.808                  0.399                  0.303              
   650.000                -21.139                  0.204                  0.241              
   600.000                -25.963                  0.106                  0.213              
   550.000                -31.404                  0.063                  0.210              
   500.000                -37.523                  0.048                  0.262              
   450.000                -44.183                  0.036                  0.446              
   400.000                -51.451                  0.021                  0.746              
   350.000                -59.512                  0.015                  0.781              
   300.000                -68.414                  0.007                  1.001              
   250.000                -74.083                  0.003                  0.998              
   200.000                -72.669                  0.001                  0.196              
   150.000                -73.703                  0.001                  0.162              
   100.000                -72.862                  0.001                  0.102              
    80.000                -70.311                  0.001                  0.061              
    60.000                -63.858                  0.001                  0.021              
    40.000                -55.234                  0.001                  0.006              
    30.000                -48.820                  0.001                  0.002              
    25.000                -37.499                  0.001                  0.001              
