  N levels =   24          CBMF=    19.215     SST=    8.63 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.619       3.639560     0.048    0.00       0.981
    950.0     1.534       3.459428     0.051    0.00       1.325
    900.0    -2.169       2.613806     0.053    0.00       1.380
    850.0    -5.601       1.786166     0.056    0.00       1.476
    800.0    -9.118       1.169622     0.057    0.00       1.603
    750.0   -12.815       0.723597     0.059    0.00       1.581
    700.0   -16.808       0.398975     0.060    0.00       1.433
    650.0   -21.139       0.204112     0.061    0.00       1.262
    600.0   -25.963       0.105884     0.063    0.00       1.047
    550.0   -31.404       0.063415     0.066    0.00       0.814
    500.0   -37.523       0.047992     0.069    0.00       0.689
    450.0   -44.183       0.035991     0.073    0.00       0.683
    400.0   -51.451       0.021409     0.077    0.00       0.519
    350.0   -59.512       0.014544     0.085    0.00       0.448
    300.0   -68.414       0.006740     0.096    0.00       0.175
    250.0   -74.083       0.003497     0.117    0.00       0.049
    200.0   -72.669       0.001000     0.153    0.00       0.002
    150.0   -73.703       0.001000     0.202    0.00       0.003
    100.0   -72.862       0.001000     0.405    0.00      -0.002
     80.0   -70.311       0.001000     0.755    0.00      -0.014
     60.0   -63.858       0.001000     2.042    0.00      -0.047
     40.0   -55.234       0.001000     5.238    0.00      -0.090
     30.0   -48.820       0.001000     8.440    0.00      -0.122
     25.0   -37.499       0.001000    10.124    0.00      -0.177
