  N levels =   24          CBMF=    21.360     SST=    6.61 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.149       3.030489     0.048    0.00       1.287
    950.0    -0.949       2.871589     0.051    0.00       1.448
    900.0    -4.717       2.047506     0.053    0.00       1.570
    850.0    -8.258       1.363323     0.056    0.00       1.566
    800.0   -11.894       0.865251     0.057    0.00       1.643
    750.0   -15.701       0.495613     0.059    0.00       1.628
    700.0   -19.757       0.234512     0.060    0.00       1.558
    650.0   -24.145       0.107574     0.061    0.00       1.453
    600.0   -28.996       0.060514     0.063    0.00       1.318
    550.0   -34.394       0.025738     0.066    0.00       1.089
    500.0   -40.430       0.019612     0.069    0.00       1.010
    450.0   -47.098       0.016744     0.073    0.00       1.029
    400.0   -54.416       0.014332     0.077    0.00       0.957
    350.0   -62.508       0.013456     0.085    0.00       0.913
    300.0   -71.121       0.004594     0.096    0.00       0.641
    250.0   -74.860       0.003104     0.117    0.00       0.526
    200.0   -73.341       0.001000     0.153    0.00       0.338
    150.0   -73.859       0.001000     0.202    0.00       0.189
    100.0   -72.064       0.001000     0.405    0.00       0.028
     80.0   -68.646       0.001000     0.755    0.00      -0.007
     60.0   -60.938       0.001000     2.042    0.00      -0.020
     40.0   -50.689       0.001000     5.238    0.00      -0.037
     30.0   -42.446       0.001000     8.440    0.00      -0.051
     25.0   -26.090       0.001000    10.124    0.00      -0.079
