 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.968                  5.180                  0.746              
   950.000                  5.861                  4.998                  0.928              
   900.000                  2.499                  3.730                  0.771              
   850.000                 -1.029                  2.854                  0.717              
   800.000                 -4.282                  1.905                  0.646              
   750.000                 -7.591                  1.133                  0.565              
   700.000                -11.085                  0.656                  0.497              
   650.000                -15.063                  0.422                  0.440              
   600.000                -19.686                  0.270                  0.391              
   550.000                -24.972                  0.176                  0.364              
   500.000                -31.070                  0.133                  0.378              
   450.000                -37.877                  0.090                  0.432              
   400.000                -45.305                  0.057                  0.475              
   350.000                -53.566                  0.039                  0.528              
   300.000                -62.805                  0.015                  0.592              
   250.000                -71.385                  0.005                  0.793              
   200.000                -68.628                  0.001                  0.575              
   150.000                -68.841                  0.001                  0.343              
   100.000                -67.417                  0.001                  0.087              
    80.000                -64.487                  0.001                  0.028              
    60.000                -57.394                  0.001                  0.010              
    40.000                -47.971                  0.001                  0.003              
    30.000                -40.729                  0.001                  0.001              
    25.000                -26.527                  0.001                  0.000              
