 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 20.441                 11.638                  0.783              
   950.000                 16.249                 11.401                  0.968              
   900.000                 14.128                  8.738                  0.809              
   850.000                 11.328                  7.118                  0.766              
   800.000                  8.566                  5.625                  0.710              
   750.000                  5.688                  4.404                  0.663              
   700.000                  2.400                  3.499                  0.628              
   650.000                 -1.346                  2.639                  0.594              
   600.000                 -4.809                  1.830                  0.556              
   550.000                 -8.828                  1.308                  0.522              
   500.000                -13.736                  1.040                  0.503              
   450.000                -19.627                  0.694                  0.486              
   400.000                -26.295                  0.297                  0.428              
   350.000                -34.208                  0.182                  0.375              
   300.000                -43.518                  0.105                  0.350              
   250.000                -54.452                  0.053                  0.545              
   200.000                -67.239                  0.012                  0.832              
   150.000                -69.101                  0.001                  0.680              
   100.000                -66.737                  0.001                  0.254              
    80.000                -63.119                  0.001                  0.037              
    60.000                -55.639                  0.001                  0.014              
    40.000                -46.117                  0.001                  0.004              
    30.000                -39.314                  0.001                  0.002              
    25.000                -26.828                  0.001                  0.001              
