  N levels =   24          CBMF=    10.408     SST=   23.19 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    20.441      11.637504     0.048    0.00       1.999
    950.0    16.249      11.401129     0.051    0.00       1.712
    900.0    14.128       8.737955     0.053    0.00       1.937
    850.0    11.328       7.117831     0.056    0.00       1.712
    800.0     8.566       5.624576     0.057    0.00       1.664
    750.0     5.688       4.404128     0.059    0.00       1.616
    700.0     2.400       3.498886     0.060    0.00       1.593
    650.0    -1.346       2.638875     0.061    0.00       1.605
    600.0    -4.809       1.830019     0.063    0.00       1.623
    550.0    -8.828       1.308153     0.066    0.00       1.667
    500.0   -13.736       1.039906     0.069    0.00       1.772
    450.0   -19.627       0.693672     0.073    0.00       1.919
    400.0   -26.295       0.297376     0.077    0.00       1.991
    350.0   -34.208       0.182435     0.085    0.00       1.921
    300.0   -43.518       0.105488     0.096    0.00       1.566
    250.0   -54.452       0.052828     0.117    0.00       1.367
    200.0   -67.239       0.012012     0.153    0.00       0.956
    150.0   -69.101       0.001000     0.202    0.00       0.296
    100.0   -66.737       0.001000     0.405    0.00      -0.079
     80.0   -63.119       0.001000     0.755    0.00      -0.100
     60.0   -55.639       0.001000     2.042    0.00      -0.175
     40.0   -46.117       0.001000     5.238    0.00      -0.270
     30.0   -39.314       0.001000     8.440    0.00      -0.338
     25.0   -26.828       0.001000    10.124    0.00      -0.463
