 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.004                  6.563                  0.710              
   950.000                  8.876                  6.360                  0.889              
   900.000                  5.814                  4.667                  0.742              
   850.000                  2.398                  3.550                  0.687              
   800.000                 -1.001                  2.536                  0.612              
   750.000                 -4.016                  1.528                  0.522              
   700.000                 -7.355                  0.879                  0.418              
   650.000                -11.073                  0.487                  0.343              
   600.000                -15.354                  0.275                  0.302              
   550.000                -20.381                  0.178                  0.302              
   500.000                -26.252                  0.141                  0.347              
   450.000                -32.941                  0.124                  0.469              
   400.000                -40.402                  0.110                  0.677              
   350.000                -48.706                  0.060                  0.943              
   300.000                -58.043                  0.021                  1.017              
   250.000                -68.667                  0.008                  1.005              
   200.000                -68.080                  0.001                  0.212              
   150.000                -70.875                  0.001                  0.121              
   100.000                -72.048                  0.001                  0.093              
    80.000                -71.432                  0.001                  0.072              
    60.000                -67.519                  0.001                  0.038              
    40.000                -61.883                  0.001                  0.015              
    30.000                -58.809                  0.001                  0.008              
    25.000                -56.336                  0.001                  0.004              
