 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.789                  3.388                  0.641              
   950.000                  0.700                  3.212                  0.809              
   900.000                 -3.135                  2.395                  0.745              
   850.000                 -6.682                  1.656                  0.668              
   800.000                -10.264                  1.044                  0.551              
   750.000                -13.910                  0.533                  0.399              
   700.000                -17.783                  0.296                  0.282              
   650.000                -22.182                  0.137                  0.211              
   600.000                -26.958                  0.087                  0.174              
   550.000                -32.352                  0.047                  0.160              
   500.000                -38.316                  0.022                  0.197              
   450.000                -44.991                  0.024                  0.350              
   400.000                -52.411                  0.027                  0.602              
   350.000                -60.656                  0.018                  0.756              
   300.000                -69.525                  0.006                  1.003              
   250.000                -74.180                  0.003                  1.000              
   200.000                -72.916                  0.001                  0.169              
   150.000                -73.953                  0.001                  0.144              
   100.000                -73.037                  0.001                  0.088              
    80.000                -70.473                  0.001                  0.051              
    60.000                -64.047                  0.001                  0.016              
    40.000                -55.418                  0.001                  0.004              
    30.000                -48.952                  0.001                  0.001              
    25.000                -37.500                  0.001                  0.000              
