 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.981                  2.987                  0.625              
   950.000                 -1.117                  2.827                  0.800              
   900.000                 -4.902                  2.010                  0.725              
   850.000                 -8.455                  1.343                  0.631              
   800.000                -12.109                  0.853                  0.520              
   750.000                -15.905                  0.477                  0.379              
   700.000                -19.959                  0.227                  0.264              
   650.000                -24.363                  0.105                  0.196              
   600.000                -29.222                  0.057                  0.157              
   550.000                -34.626                  0.025                  0.122              
   500.000                -40.672                  0.020                  0.160              
   450.000                -47.338                  0.017                  0.267              
   400.000                -54.653                  0.014                  0.477              
   350.000                -62.736                  0.013                  0.959              
   300.000                -71.319                  0.004                  1.004              
   250.000                -74.970                  0.003                  1.000              
   200.000                -73.598                  0.001                  0.198              
   150.000                -74.152                  0.001                  0.162              
   100.000                -72.283                  0.001                  0.084              
    80.000                -68.807                  0.001                  0.042              
    60.000                -61.055                  0.001                  0.011              
    40.000                -50.763                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
