 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.226                  3.051                  0.674              
   950.000                 -0.872                  2.893                  0.848              
   900.000                 -4.634                  2.064                  0.750              
   850.000                 -8.175                  1.374                  0.676              
   800.000                -11.805                  0.867                  0.576              
   750.000                -15.588                  0.495                  0.454              
   700.000                -19.635                  0.251                  0.356              
   650.000                -24.067                  0.121                  0.290              
   600.000                -28.926                  0.057                  0.247              
   550.000                -34.288                  0.026                  0.219              
   500.000                -40.327                  0.020                  0.244              
   450.000                -46.996                  0.017                  0.345              
   400.000                -54.315                  0.015                  0.503              
   350.000                -62.412                  0.014                  0.733              
   300.000                -71.025                  0.005                  0.848              
   250.000                -74.796                  0.003                  0.929              
   200.000                -73.203                  0.001                  0.323              
   150.000                -73.721                  0.001                  0.201              
   100.000                -71.926                  0.001                  0.065              
    80.000                -68.538                  0.001                  0.031              
    60.000                -60.869                  0.001                  0.009              
    40.000                -50.647                  0.001                  0.002              
    30.000                -42.422                  0.001                  0.001              
    25.000                -26.096                  0.001                  0.000              
