  N levels =   24          CBMF=    21.277     SST=    6.67 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.226       3.051490     0.048    0.00       1.236
    950.0    -0.872       2.892658     0.051    0.00       1.526
    900.0    -4.634       2.064380     0.053    0.00       1.560
    850.0    -8.175       1.374143     0.056    0.00       1.559
    800.0   -11.805       0.866699     0.057    0.00       1.623
    750.0   -15.588       0.494985     0.059    0.00       1.598
    700.0   -19.635       0.251169     0.060    0.00       1.517
    650.0   -24.067       0.121119     0.061    0.00       1.401
    600.0   -28.926       0.056823     0.063    0.00       1.251
    550.0   -34.288       0.026101     0.066    0.00       1.002
    500.0   -40.327       0.019787     0.069    0.00       0.901
    450.0   -46.996       0.016959     0.073    0.00       0.918
    400.0   -54.315       0.014520     0.077    0.00       0.822
    350.0   -62.412       0.013624     0.085    0.00       0.755
    300.0   -71.025       0.004662     0.096    0.00       0.453
    250.0   -74.796       0.003135     0.117    0.00       0.303
    200.0   -73.203       0.001000     0.153    0.00       0.165
    150.0   -73.721       0.001000     0.202    0.00       0.046
    100.0   -71.926       0.001000     0.405    0.00      -0.006
     80.0   -68.538       0.001000     0.755    0.00      -0.009
     60.0   -60.869       0.001000     2.042    0.00      -0.024
     40.0   -50.647       0.001000     5.238    0.00      -0.045
     30.0   -42.422       0.001000     8.440    0.00      -0.061
     25.0   -26.096       0.001000    10.124    0.00      -0.094
