 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.627                  3.341                  0.628              
   950.000                  0.539                  3.167                  0.794              
   900.000                 -3.309                  2.357                  0.744              
   850.000                 -6.870                  1.631                  0.663              
   800.000                -10.469                  1.029                  0.544              
   750.000                -14.128                  0.519                  0.387              
   700.000                -18.009                  0.286                  0.271              
   650.000                -22.433                  0.126                  0.202              
   600.000                -27.192                  0.076                  0.167              
   550.000                -32.567                  0.041                  0.146              
   500.000                -38.545                  0.020                  0.176              
   450.000                -45.199                  0.021                  0.313              
   400.000                -52.585                  0.024                  0.553              
   350.000                -60.808                  0.017                  0.780              
   300.000                -69.709                  0.006                  1.001              
   250.000                -74.277                  0.003                  0.999              
   200.000                -73.077                  0.001                  0.187              
   150.000                -74.113                  0.001                  0.162              
   100.000                -73.167                  0.001                  0.097              
    80.000                -70.577                  0.001                  0.054              
    60.000                -64.130                  0.001                  0.017              
    40.000                -55.478                  0.001                  0.004              
    30.000                -48.989                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
