  N levels =   24          CBMF=    21.210     SST=    7.79 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.627       3.341251     0.048    0.00       0.924
    950.0     0.539       3.166822     0.051    0.00       1.337
    900.0    -3.309       2.357338     0.053    0.00       1.383
    850.0    -6.870       1.631256     0.056    0.00       1.501
    800.0   -10.469       1.028703     0.057    0.00       1.640
    750.0   -14.128       0.518580     0.059    0.00       1.605
    700.0   -18.009       0.285571     0.060    0.00       1.490
    650.0   -22.433       0.125854     0.061    0.00       1.318
    600.0   -27.192       0.076000     0.063    0.00       1.111
    550.0   -32.567       0.040860     0.066    0.00       0.791
    500.0   -38.545       0.019971     0.069    0.00       0.604
    450.0   -45.199       0.021080     0.073    0.00       0.585
    400.0   -52.585       0.023526     0.077    0.00       0.428
    350.0   -60.808       0.017312     0.085    0.00       0.390
    300.0   -69.709       0.005668     0.096    0.00       0.103
    250.0   -74.277       0.003398     0.117    0.00       0.018
    200.0   -73.077       0.001000     0.153    0.00       0.005
    150.0   -74.113       0.001000     0.202    0.00       0.002
    100.0   -73.167       0.001000     0.405    0.00       0.000
     80.0   -70.577       0.001000     0.755    0.00      -0.004
     60.0   -64.130       0.001000     2.042    0.00      -0.015
     40.0   -55.478       0.001000     5.238    0.00      -0.029
     30.0   -48.989       0.001000     8.440    0.00      -0.040
     25.0   -37.491       0.001000    10.124    0.00      -0.060
