 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.590                  2.912                  0.629              
   950.000                 -1.489                  2.763                  0.806              
   900.000                 -5.267                  1.963                  0.730              
   850.000                 -8.852                  1.320                  0.640              
   800.000                -12.512                  0.828                  0.525              
   750.000                -16.317                  0.450                  0.377              
   700.000                -20.366                  0.215                  0.269              
   650.000                -24.786                  0.105                  0.197              
   600.000                -29.666                  0.057                  0.160              
   550.000                -35.094                  0.027                  0.128              
   500.000                -41.149                  0.023                  0.177              
   450.000                -47.802                  0.019                  0.295              
   400.000                -55.097                  0.017                  0.544              
   350.000                -63.125                  0.012                  0.974              
   300.000                -71.451                  0.004                  1.007              
   250.000                -74.325                  0.003                  1.000              
   200.000                -72.747                  0.001                  0.173              
   150.000                -73.958                  0.001                  0.154              
   100.000                -74.097                  0.001                  0.107              
    80.000                -72.986                  0.001                  0.073              
    60.000                -69.004                  0.001                  0.031              
    40.000                -63.496                  0.001                  0.010              
    30.000                -60.388                  0.001                  0.005              
    25.000                -57.409                  0.001                  0.003              
