  N levels =   24          CBMF=    21.040     SST=    7.14 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.811       3.181737     0.048    0.00       1.147
    950.0    -0.291       3.023097     0.051    0.00       1.481
    900.0    -4.064       2.199540     0.053    0.00       1.479
    850.0    -7.626       1.501587     0.056    0.00       1.524
    800.0   -11.243       0.944023     0.057    0.00       1.622
    750.0   -14.950       0.488009     0.059    0.00       1.601
    700.0   -18.902       0.275862     0.060    0.00       1.507
    650.0   -23.369       0.127279     0.061    0.00       1.358
    600.0   -28.165       0.073194     0.063    0.00       1.169
    550.0   -33.549       0.036292     0.066    0.00       0.914
    500.0   -39.550       0.021577     0.069    0.00       0.778
    450.0   -46.203       0.019164     0.073    0.00       0.773
    400.0   -53.537       0.016592     0.077    0.00       0.650
    350.0   -61.673       0.014950     0.085    0.00       0.569
    300.0   -70.437       0.005086     0.096    0.00       0.300
    250.0   -74.436       0.003316     0.117    0.00       0.118
    200.0   -72.569       0.001000     0.153    0.00       0.046
    150.0   -73.067       0.001000     0.202    0.00       0.006
    100.0   -71.374       0.001000     0.405    0.00      -0.006
     80.0   -68.078       0.001000     0.755    0.00      -0.017
     60.0   -60.483       0.001000     2.042    0.00      -0.042
     40.0   -50.357       0.001000     5.238    0.00      -0.076
     30.0   -42.258       0.001000     8.440    0.00      -0.103
     25.0   -26.136       0.001000    10.124    0.00      -0.157
