 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.811                  3.182                  0.657              
   950.000                 -0.291                  3.023                  0.828              
   900.000                 -4.064                  2.200                  0.742              
   850.000                 -7.626                  1.502                  0.670              
   800.000                -11.243                  0.944                  0.564              
   750.000                -14.950                  0.488                  0.426              
   700.000                -18.902                  0.276                  0.317              
   650.000                -23.369                  0.127                  0.243              
   600.000                -28.165                  0.073                  0.201              
   550.000                -33.549                  0.036                  0.183              
   500.000                -39.550                  0.022                  0.220              
   450.000                -46.203                  0.019                  0.360              
   400.000                -53.537                  0.017                  0.579              
   350.000                -61.673                  0.015                  0.788              
   300.000                -70.437                  0.005                  0.992              
   250.000                -74.436                  0.003                  1.009              
   200.000                -72.569                  0.001                  0.162              
   150.000                -73.067                  0.001                  0.129              
   100.000                -71.374                  0.001                  0.069              
    80.000                -68.078                  0.001                  0.038              
    60.000                -60.483                  0.001                  0.012              
    40.000                -50.357                  0.001                  0.003              
    30.000                -42.258                  0.001                  0.001              
    25.000                -26.136                  0.001                  0.000              
