  N levels =   24          CBMF=    21.579     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.986       2.989920     0.048    0.00       0.840
    950.0    -1.111       2.830224     0.051    0.00       1.396
    900.0    -4.895       2.012190     0.053    0.00       1.425
    850.0    -8.451       1.345803     0.056    0.00       1.507
    800.0   -12.111       0.850170     0.057    0.00       1.606
    750.0   -15.899       0.446044     0.059    0.00       1.580
    700.0   -19.890       0.219998     0.060    0.00       1.475
    650.0   -24.325       0.118039     0.061    0.00       1.325
    600.0   -29.226       0.064228     0.063    0.00       1.125
    550.0   -34.628       0.025261     0.066    0.00       0.710
    500.0   -40.665       0.019575     0.069    0.00       0.549
    450.0   -47.330       0.016605     0.073    0.00       0.487
    400.0   -54.645       0.014239     0.077    0.00       0.367
    350.0   -62.728       0.013053     0.085    0.00       0.350
    300.0   -71.311       0.004451     0.096    0.00       0.059
    250.0   -74.967       0.003053     0.117    0.00       0.024
    200.0   -73.594       0.001000     0.153    0.00       0.006
    150.0   -74.148       0.001000     0.202    0.00       0.002
    100.0   -72.280       0.001000     0.405    0.00      -0.001
     80.0   -68.804       0.001000     0.755    0.00      -0.007
     60.0   -61.052       0.001000     2.042    0.00      -0.020
     40.0   -50.761       0.001000     5.238    0.00      -0.037
     30.0   -42.490       0.001000     8.440    0.00      -0.050
     25.0   -26.079       0.001000    10.124    0.00      -0.080
