  N levels =   24          CBMF=    21.615     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.965       2.983327     0.048    0.00       0.842
    950.0    -1.132       2.823504     0.051    0.00       1.400
    900.0    -4.918       2.008221     0.053    0.00       1.427
    850.0    -8.472       1.342178     0.056    0.00       1.508
    800.0   -12.130       0.851594     0.057    0.00       1.608
    750.0   -15.930       0.460868     0.059    0.00       1.584
    700.0   -19.953       0.215319     0.060    0.00       1.479
    650.0   -24.355       0.109774     0.061    0.00       1.332
    600.0   -29.240       0.060469     0.063    0.00       1.135
    550.0   -34.644       0.024718     0.066    0.00       0.713
    500.0   -40.684       0.019068     0.069    0.00       0.550
    450.0   -47.351       0.016131     0.073    0.00       0.484
    400.0   -54.669       0.013791     0.077    0.00       0.366
    350.0   -62.757       0.013326     0.085    0.00       0.351
    300.0   -71.335       0.004435     0.096    0.00       0.062
    250.0   -74.973       0.003050     0.117    0.00       0.023
    200.0   -73.603       0.001000     0.153    0.00       0.008
    150.0   -74.157       0.001000     0.202    0.00       0.002
    100.0   -72.288       0.001000     0.405    0.00      -0.001
     80.0   -68.811       0.001000     0.755    0.00      -0.006
     60.0   -61.059       0.001000     2.042    0.00      -0.017
     40.0   -50.766       0.001000     5.238    0.00      -0.031
     30.0   -42.494       0.001000     8.440    0.00      -0.043
     25.0   -26.078       0.001000    10.124    0.00      -0.068
