 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.974                  2.985                  0.638              
   950.000                 -1.124                  2.825                  0.812              
   900.000                 -4.910                  2.005                  0.730              
   850.000                 -8.464                  1.339                  0.642              
   800.000                -12.118                  0.848                  0.534              
   750.000                -15.905                  0.482                  0.397              
   700.000                -19.971                  0.234                  0.284              
   650.000                -24.389                  0.109                  0.213              
   600.000                -29.247                  0.055                  0.171              
   550.000                -34.634                  0.025                  0.137              
   500.000                -40.678                  0.019                  0.171              
   450.000                -47.344                  0.016                  0.280              
   400.000                -54.661                  0.014                  0.479              
   350.000                -62.750                  0.013                  0.896              
   300.000                -71.329                  0.004                  0.983              
   250.000                -74.970                  0.003                  1.006              
   200.000                -73.599                  0.001                  0.195              
   150.000                -74.154                  0.001                  0.148              
   100.000                -72.285                  0.001                  0.076              
    80.000                -68.809                  0.001                  0.039              
    60.000                -61.057                  0.001                  0.011              
    40.000                -50.765                  0.001                  0.002              
    30.000                -42.492                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
